Los Alamos National Laboratory Poisson Superfish
Program SF7 written by James H. Billen and Lloyd M. Young

The original Poisson Superfish codes were developed
by Ron F. Holsinger in collaboration with Klaus Halbach.
These programs are provided as a service to the accelerator
community by the Los Alamos Accelerator Code Group (LAACG).

(c) Copyright 1985-2005, by the Regents of the University of California.        
This software was produced under U. S. Government contract W-7405-ENG-36        
by Los Alamos National Laboratory, which is operated by the University          
of California for the U. S. Department of Energy.  Neither the Government       
nor the University makes any warranty, express or implied, or assumes           
any liability or responsibility for its use, or represents that use of          
this software would not infringe privately owned rights.                        
Unpublished - rights reserved under Copyright Laws of the United States.        


Program SF7  7.17  released 1-13-2006 

Program file: Z:\POISSONSUPERFISH\SF7.EXE
SF.INI file: Z:\tmp\psf\e9be9084-f82c-4f01-8db9-825e5981f989\SF.INI 11-05-2020   2:53:34
Solution file Z:\TMP\PSF\E9BE9084-F82C-4F01-8DB9-825E5981F989\SWIFEL_7.000_9.170_36.000_5.531_9.819_30.000_2.000_5469.T35.
Memory used for SWIFEL_7.000_9.170_36.000_5.531_9.819_30.000_2.000_5469.T35 arrays:       8.857 M
Reading keyword commands and data from file:
SWIFEL_7.000_9.170_36.000_5.531_9.819_30.000_2.000_5469.IN7

Electromagnetic fields for a rectangular area with corners at:
(Zmin,Rmin) = (50,0.0)
(Zmax,Rmax) = (70,3)
Z and R increments:    99    19
EZERO computed by SFO =    0.79521E+07 MV/m
Interpolated fields normalized to E0 =    0.79521E+07 MV/m

      Z             R              Ez            Er            |E|           H 
    (cm)          (cm)           (MV/m)        (MV/m)        (MV/m)        (A/m) 
   57.6768       2.21053      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   57.8788       2.21053      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   58.0808       2.21053      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   58.2828       2.21053      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   58.4848       2.21053      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   58.6869       2.21053      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   58.8889       2.21053      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   59.0909       2.21053      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   59.2929       2.21053      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   59.4949       2.21053      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   59.6970       2.21053      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   59.8990       2.21053      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   60.1010       2.21053      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   60.3030       2.21053      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   60.5051       2.21053      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   60.7071       2.21053      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   60.9091       2.21053      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   61.1111       2.21053      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   61.3131       2.21053      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   61.5152       2.21053      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   61.7172       2.21053      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   61.9192       2.21053      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   62.1212       2.21053      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   62.3232       2.21053      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   62.5253       2.21053      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   62.7273       2.21053      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   62.9293       2.21053      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   63.1313       2.21053      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   63.3333       2.21053      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   63.5354       2.21053      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   63.7374       2.21053      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   63.9394       2.21053      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   64.1414       2.21053      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   64.3434       2.21053      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   64.5455       2.21053      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   64.7475       2.21053      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   64.9495       2.21053      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   65.1515       2.21053      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   65.3535       2.21053      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   65.5556       2.21053      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   65.7576       2.21053      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   65.9596       2.21053      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   66.1616       2.21053      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   66.3636       2.21053      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   66.5657       2.21053      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   66.7677       2.21053      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   66.9697       2.21053      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   67.1717       2.21053      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   67.3737       2.21053      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   67.5758       2.21053      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   67.7778       2.21053      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   67.9798       2.21053      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   68.1818       2.21053      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   68.3838       2.21053      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   68.5859       2.21053      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   68.7879       2.21053      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   68.9899       2.21053      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   69.1919       2.21053      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   69.3939       2.21053      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   69.5960       2.21053      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   69.7980       2.21053      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   70.0000       2.21053      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   50.0000       2.36842      3.224042E+01  2.572403E+00  3.234288E+01  3.672165E+03
   50.2020       2.36842      3.164915E+01  2.594823E+00  3.175534E+01  3.621120E+03
   50.4040       2.36842      3.108244E+01  2.602427E+00  3.119119E+01  3.569808E+03
   50.6061       2.36842      3.053949E+01  2.595719E+00  3.064960E+01  3.518475E+03
   50.8081       2.36842      3.001833E+01  2.579008E+00  3.012891E+01  3.467361E+03
   51.0101       2.36842      2.951745E+01  2.552305E+00  2.962759E+01  3.416677E+03
   51.2121       2.36842      2.903553E+01  2.517082E+00  2.914443E+01  3.366608E+03
   51.4141       2.36842      2.857152E+01  2.474827E+00  2.867850E+01  3.317305E+03
   51.6162       2.36842      2.812456E+01  2.426983E+00  2.822908E+01  3.268895E+03
   51.8182       2.36842      2.769395E+01  2.374920E+00  2.779560E+01  3.221472E+03
   52.0202       2.36842      2.727922E+01  2.319968E+00  2.737769E+01  3.175110E+03
   52.2222       2.36842      2.687973E+01  2.263074E+00  2.697483E+01  3.129853E+03
   52.4242       2.36842      2.649513E+01  2.205604E+00  2.658678E+01  3.085726E+03
   52.6263       2.36842      2.612508E+01  2.148518E+00  2.621327E+01  3.042732E+03
   52.8283       2.36842      2.576923E+01  2.092850E+00  2.585408E+01  3.000853E+03
   53.0303       2.36842      2.542774E+01  2.038704E+00  2.550934E+01  2.960063E+03
   53.2323       2.36842      2.509977E+01  1.990407E+00  2.517856E+01  2.920284E+03
   53.4343       2.36842      2.478522E+01  1.945486E+00  2.486145E+01  2.881441E+03
   53.6364       2.36842      2.448371E+01  1.906374E+00  2.455782E+01  2.843425E+03
   53.8384       2.36842      2.419533E+01  1.874900E+00  2.426786E+01  2.806122E+03
   54.0404       2.36842      2.392091E+01  1.851891E+00  2.399249E+01  2.769365E+03
   54.2424       2.36842      2.365958E+01  1.839962E+00  2.373102E+01  2.732944E+03
   54.4444       2.36842      2.341205E+01  1.841769E+00  2.348438E+01  2.696653E+03
   54.6465       2.36842      2.318103E+01  1.858536E+00  2.325541E+01  2.660193E+03
   54.8485       2.36842      2.296574E+01  1.895939E+00  2.304387E+01  2.623179E+03
   55.0505       2.36842      2.276978E+01  1.957699E+00  2.285379E+01  2.585248E+03
   55.2525       2.36842      2.259861E+01  2.047489E+00  2.269117E+01  2.545839E+03
   55.4545       2.36842      2.245618E+01  2.178443E+00  2.256160E+01  2.504222E+03
   55.6566       2.36842      2.235491E+01  2.355579E+00  2.247867E+01  2.459711E+03
   55.8586       2.36842      2.231216E+01  2.590143E+00  2.246199E+01  2.411146E+03
   56.0606       2.36842      2.235233E+01  2.922479E+00  2.254258E+01  2.356990E+03
   56.2626       2.36842      2.255395E+01  3.361404E+00  2.280306E+01  2.295577E+03
   56.4646       2.36842      2.302767E+01  3.978749E+00  2.336887E+01  2.223392E+03
   56.6667       2.36842      2.405642E+01  4.940488E+00  2.455850E+01  2.137477E+03
   56.8687       2.36842      2.668096E+01  6.564611E+00  2.747668E+01  2.028614E+03
   57.0707       2.36842      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   57.2727       2.36842      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   57.4747       2.36842      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   57.6768       2.36842      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   57.8788       2.36842      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   58.0808       2.36842      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   58.2828       2.36842      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   58.4848       2.36842      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   58.6869       2.36842      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   58.8889       2.36842      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   59.0909       2.36842      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   59.2929       2.36842      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   59.4949       2.36842      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   59.6970       2.36842      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   59.8990       2.36842      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   60.1010       2.36842      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   60.3030       2.36842      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   60.5051       2.36842      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   60.7071       2.36842      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   60.9091       2.36842      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   61.1111       2.36842      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   61.3131       2.36842      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   61.5152       2.36842      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   61.7172       2.36842      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   61.9192       2.36842      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   62.1212       2.36842      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   62.3232       2.36842      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   62.5253       2.36842      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   62.7273       2.36842      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   62.9293       2.36842      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   63.1313       2.36842      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   63.3333       2.36842      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   63.5354       2.36842      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   63.7374       2.36842      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   63.9394       2.36842      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   64.1414       2.36842      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   64.3434       2.36842      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   64.5455       2.36842      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   64.7475       2.36842      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   64.9495       2.36842      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   65.1515       2.36842      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   65.3535       2.36842      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   65.5556       2.36842      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   65.7576       2.36842      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   65.9596       2.36842      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   66.1616       2.36842      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   66.3636       2.36842      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   66.5657       2.36842      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   66.7677       2.36842      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   66.9697       2.36842      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   67.1717       2.36842      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   67.3737       2.36842      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   67.5758       2.36842      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   67.7778       2.36842      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   67.9798       2.36842      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   68.1818       2.36842      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   68.3838       2.36842      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   68.5859       2.36842      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   68.7879       2.36842      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   68.9899       2.36842      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   69.1919       2.36842      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   69.3939       2.36842      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   69.5960       2.36842      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   69.7980       2.36842      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   70.0000       2.36842      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   50.0000       2.52632      3.224739E+01  2.869529E+00  3.237481E+01  3.924814E+03
   50.2020       2.52632      3.164400E+01  2.875093E+00  3.177435E+01  3.868035E+03
   50.4040       2.52632      3.106783E+01  2.863007E+00  3.119947E+01  3.811382E+03
   50.6061       2.52632      3.051641E+01  2.839377E+00  3.064822E+01  3.755070E+03
   50.8081       2.52632      2.998772E+01  2.807410E+00  3.011884E+01  3.699298E+03
   51.0101       2.52632      2.948032E+01  2.767133E+00  2.960991E+01  3.644240E+03
   51.2121       2.52632      2.899296E+01  2.719756E+00  2.912025E+01  3.590051E+03
   51.4141       2.52632      2.852455E+01  2.666518E+00  2.864891E+01  3.536856E+03
   51.6162       2.52632      2.807420E+01  2.608641E+00  2.819514E+01  3.484760E+03
   51.8182       2.52632      2.764117E+01  2.547301E+00  2.775830E+01  3.433843E+03
   52.0202       2.52632      2.722490E+01  2.483634E+00  2.733795E+01  3.384163E+03
   52.2222       2.52632      2.682473E+01  2.418574E+00  2.693354E+01  3.335755E+03
   52.4242       2.52632      2.644024E+01  2.353242E+00  2.654475E+01  3.288636E+03
   52.6263       2.52632      2.607106E+01  2.288540E+00  2.617131E+01  3.242802E+03
   52.8283       2.52632      2.571684E+01  2.225403E+00  2.581295E+01  3.198232E+03
   53.0303       2.52632      2.537774E+01  2.163649E+00  2.546981E+01  3.154898E+03
   53.2323       2.52632      2.505305E+01  2.107993E+00  2.514158E+01  3.112723E+03
   53.4343       2.52632      2.474266E+01  2.055489E+00  2.482789E+01  3.071632E+03
   53.6364       2.52632      2.444608E+01  2.008361E+00  2.452844E+01  3.031521E+03
   53.8384       2.52632      2.416386E+01  1.968301E+00  2.424389E+01  2.992286E+03
   54.0404       2.52632      2.389696E+01  1.936102E+00  2.397527E+01  2.953772E+03
   54.2424       2.52632      2.364436E+01  1.913816E+00  2.372168E+01  2.915786E+03
   54.4444       2.52632      2.340760E+01  1.903597E+00  2.348487E+01  2.878148E+03
   54.6465       2.52632      2.318966E+01  1.906419E+00  2.326789E+01  2.840594E+03
   54.8485       2.52632      2.298967E+01  1.926833E+00  2.307027E+01  2.802791E+03
   55.0505       2.52632      2.281321E+01  1.967482E+00  2.289790E+01  2.764444E+03
   55.2525       2.52632      2.266383E+01  2.028982E+00  2.275447E+01  2.725042E+03
   55.4545       2.52632      2.255076E+01  2.123741E+00  2.265054E+01  2.684153E+03
   55.6566       2.52632      2.248611E+01  2.250402E+00  2.259844E+01  2.641164E+03
   55.8586       2.52632      2.248670E+01  2.414063E+00  2.261591E+01  2.595176E+03
   56.0606       2.52632      2.258963E+01  2.634827E+00  2.274277E+01  2.545528E+03
   56.2626       2.52632      2.285555E+01  2.888041E+00  2.303730E+01  2.491347E+03
   56.4646       2.52632      2.340633E+01  3.169011E+00  2.361989E+01  2.431111E+03
   56.6667       2.52632      2.448849E+01  3.367633E+00  2.471897E+01  2.366139E+03
   56.8687       2.52632      2.661341E+01  3.240793E+00  2.681000E+01  2.305660E+03
   57.0707       2.52632      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   57.2727       2.52632      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   57.4747       2.52632      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   57.6768       2.52632      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   57.8788       2.52632      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   58.0808       2.52632      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   58.2828       2.52632      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   58.4848       2.52632      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   58.6869       2.52632      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   58.8889       2.52632      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   59.0909       2.52632      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   59.2929       2.52632      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   59.4949       2.52632      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   59.6970       2.52632      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   59.8990       2.52632      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   60.1010       2.52632      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   60.3030       2.52632      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   60.5051       2.52632      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   60.7071       2.52632      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   60.9091       2.52632      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   61.1111       2.52632      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   61.3131       2.52632      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   61.5152       2.52632      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   61.7172       2.52632      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   61.9192       2.52632      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   62.1212       2.52632      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   62.3232       2.52632      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   62.5253       2.52632      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   62.7273       2.52632      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   62.9293       2.52632      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   63.1313       2.52632      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   63.3333       2.52632      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   63.5354       2.52632      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   63.7374       2.52632      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   63.9394       2.52632      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   64.1414       2.52632      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   64.3434       2.52632      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   64.5455       2.52632      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   64.7475       2.52632      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   64.9495       2.52632      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   65.1515       2.52632      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   65.3535       2.52632      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   65.5556       2.52632      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   65.7576       2.52632      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   65.9596       2.52632      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   66.1616       2.52632      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   66.3636       2.52632      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   66.5657       2.52632      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   66.7677       2.52632      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   66.9697       2.52632      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   67.1717       2.52632      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   67.3737       2.52632      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   67.5758       2.52632      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   67.7778       2.52632      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   67.9798       2.52632      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   68.1818       2.52632      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   68.3838       2.52632      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   68.5859       2.52632      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   68.7879       2.52632      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   68.9899       2.52632      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   69.1919       2.52632      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   69.3939       2.52632      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   69.5960       2.52632      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   69.7980       2.52632      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   70.0000       2.52632      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   50.0000       2.68421      3.223238E+01  3.178750E+00  3.238875E+01  4.176980E+03
   50.2020       2.68421      3.162241E+01  3.155898E+00  3.177950E+01  4.114430E+03
   50.4040       2.68421      3.103865E+01  3.124755E+00  3.119554E+01  4.052422E+03
   50.6061       2.68421      3.048027E+01  3.084517E+00  3.063595E+01  3.991105E+03
   50.8081       2.68421      2.994539E+01  3.037424E+00  3.009904E+01  3.930643E+03
   51.0101       2.68421      2.943264E+01  2.983523E+00  2.958347E+01  3.871180E+03
   51.2121       2.68421      2.894081E+01  2.923817E+00  2.908812E+01  3.812840E+03
   51.4141       2.68421      2.846881E+01  2.859340E+00  2.861204E+01  3.755728E+03
   51.6162       2.68421      2.801573E+01  2.791127E+00  2.815443E+01  3.699928E+03
   51.8182       2.68421      2.758081E+01  2.720186E+00  2.771462E+01  3.645503E+03
   52.0202       2.68421      2.716342E+01  2.647473E+00  2.729213E+01  3.592499E+03
   52.2222       2.68421      2.676289E+01  2.573917E+00  2.688638E+01  3.540940E+03
   52.4242       2.68421      2.637874E+01  2.500393E+00  2.649698E+01  3.490834E+03
   52.6263       2.68421      2.601059E+01  2.427747E+00  2.612365E+01  3.442173E+03
   52.8283       2.68421      2.565810E+01  2.356810E+00  2.576611E+01  3.394931E+03
   53.0303       2.68421      2.532137E+01  2.287100E+00  2.542445E+01  3.349080E+03
   53.2323       2.68421      2.499987E+01  2.223732E+00  2.509858E+01  3.304542E+03
   53.4343       2.68421      2.469297E+01  2.162871E+00  2.478751E+01  3.261236E+03
   53.6364       2.68421      2.440145E+01  2.107713E+00  2.449231E+01  3.219085E+03
   53.8384       2.68421      2.412490E+01  2.058611E+00  2.421257E+01  3.177974E+03
   54.0404       2.68421      2.386411E+01  2.016225E+00  2.394913E+01  3.137757E+03
   54.2424       2.68421      2.361990E+01  1.983496E+00  2.370304E+01  3.098295E+03
   54.4444       2.68421      2.339247E+01  1.960610E+00  2.347449E+01  3.059397E+03
   54.6465       2.68421      2.318449E+01  1.948359E+00  2.326622E+01  3.020831E+03
   54.8485       2.68421      2.299813E+01  1.951373E+00  2.308077E+01  2.982377E+03
   55.0505       2.68421      2.283712E+01  1.969875E+00  2.292192E+01  2.943748E+03
   55.2525       2.68421      2.270452E+01  2.003478E+00  2.279275E+01  2.904557E+03
   55.4545       2.68421      2.261150E+01  2.060212E+00  2.270517E+01  2.864513E+03
   55.6566       2.68421      2.256987E+01  2.135753E+00  2.267069E+01  2.823223E+03
   55.8586       2.68421      2.259270E+01  2.229155E+00  2.270241E+01  2.780122E+03
   56.0606       2.68421      2.271596E+01  2.342714E+00  2.283645E+01  2.735032E+03
   56.2626       2.68421      2.298166E+01  2.432397E+00  2.311002E+01  2.687921E+03
   56.4646       2.68421      2.346896E+01  2.454827E+00  2.359700E+01  2.638951E+03
   56.6667       2.68421      2.425558E+01  2.201854E+00  2.435532E+01  2.591520E+03
   56.8687       2.68421      2.522018E+01  1.418103E+00  2.526002E+01  2.555195E+03
   57.0707       2.68421      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   57.2727       2.68421      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   57.4747       2.68421      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   57.6768       2.68421      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   57.8788       2.68421      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   58.0808       2.68421      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   58.2828       2.68421      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   58.4848       2.68421      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   58.6869       2.68421      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
